event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
5,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
22,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
2,Direct ChassisLink Inc,1112,On Site Mobile Repair LLC,2002,,,,,,,,,,
1,Bridgestone Americas LLC,210,Weldon Tire,1559,Bridgestone Americas LLC,210,,,,,,,,
14,TravelCenters Of America Inc,1187,Valley Freightliner Inc,1948,,,,,,,,,,
2,Bridgestone Americas LLC,210,S & S Firestone Inc,813,Eagle Teleservices,1117,,,,,,,,
8,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,Custom Bandag,324,Eagle Teleservices,1117,,,,,,,,
13,Direct ChassisLink Inc,1112,McGriff Tire Co Inc,617,Eagle Teleservices,1117,,,,,,,,
2,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707,,,,,,,,,,
20,Direct ChassisLink Inc,1112,Chassis Support Services,1209,,,,,,,,,,
5,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
36,Direct ChassisLink Inc,1112,Master Fleet LLC,1588,,,,,,,,,,
14,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,
2,Direct ChassisLink Inc,1112,Boss Truck Shop Inc,198,,,,,,,,,,
4,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
15,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,
4,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
15,TravelCenters Of America Inc,1187,Beach Diesel Repair,1219,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
2,Bridgestone Americas LLC,210,Dan Callaghan Enterprises Inc,237,Eagle Teleservices,1117,,,,,,,,
7,TravelCenters Of America Inc,1187,West Coast Truck Services,2258,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Miscellaneous NP Tenants,1068,,,,,,,,,,
16,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
24,Bridgestone Americas LLC,210,Alma Tire Companies,104,Bridgestone Americas LLC,210,,,,,,,,
4,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Eagle Teleservices,1117,,,,,,,,,,
1,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
4,Bridgestone Americas LLC,210,Best One,73,,,,,,,,,,
3,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730,McCarthy Tire Service,613,,,,,,,,
12,TravelCenters Of America Inc,1187,TEC Equipment,1637,,,,,,,,,,
3,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,
6,Direct ChassisLink Inc,1112,Veteran Road Service LLC,1006,,,,,,,,,,
7,Bridgestone Americas LLC,210,Piedmont Truck Tires Inc,730,,,,,,,,,,
3,Direct ChassisLink Inc,1112,Valentin 24 Hour Roadside Service,2281,,,,,,,,,,
3,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707,,,,,,,,,,
3,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
13,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
7,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,,,
8,Direct ChassisLink Inc,1112,Best Way Inc,1085,,,,,,,,,,
9,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
2,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
2,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,
4,Direct ChassisLink Inc,1112,Senoran Truck Repair,1176,,,,,,,,,,
12,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
3,TravelCenters Of America Inc,1187,Car Craft Truck Works,2108,,,,,,,,,,
7,Bridgestone Americas LLC,210,Parkhouse Tire Inc,707,,,,,,,,,,
4,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724,Eagle Teleservices,1117,,,,,,,,
2,Direct ChassisLink Inc,1112,R & S Auto & Truck Repair,1165,,,,,,,,,,
4,Direct ChassisLink Inc,1112,Caldwell Road & Tire Repair,2131,,,,,,,,,,
21,Direct ChassisLink Inc,1112,Avanti Fleet Services,1881,,,,,,,,,,
1,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,California Tire Service LLC,235,,,,,,,,,,
1,Bridgestone Americas LLC,210,Boulevard Tire Center,199,,,,,,,,,,
2,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
3,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Innerstate Repair LLC,1897,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Bridgestone Americas LLC,210,Custom Bandag,324,Eagle Teleservices,1117,,,,,,,,
1,Direct ChassisLink Inc,1112,Bob Sumerel Tire Co,189,Eagle Teleservices,1117,,,,,,,,
1,Bridgestone Americas LLC,210,Delray Tire and Retreading Corp,340,Bridgestone Americas LLC,210,,,,,,,,
1,TravelCenters Of America Inc,1187,Axle Surgeon Inc,1225,,,,,,,,,,
2,Bridgestone Americas LLC,210,Southern Tire Mart LLC,865,,,,,,,,,,
3,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,,,
2,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
1,Bridgestone Americas LLC,210,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
1,Bridgestone Americas LLC,210,Custom Bandag,324,,,,,,,,,,
1,Bridgestone Americas LLC,210,Custom Bandag,324,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Wise Carriers,1193,,,,,,,,,,
1,Bridgestone Americas LLC,210,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,Best One,73,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,Bridgestone Americas LLC,210,Good Tire Service Inc,447,Bridgestone Americas LLC,210,,,,,,
1,Direct ChassisLink Inc,1112,Keep It Moving,1143,,,,,,,,,,
2,Direct ChassisLink Inc,1112,Southern Tire Mart LLC,865,,,,,,,,,,
1,Bridgestone Americas LLC,210,McGriff Tire Co Inc,617,Eagle Teleservices,1117,,,,,,,,
1,TravelCenters Of America Inc,1187,Nashville Trailer Services Inc,2297,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Kramers Equipment Services LLC,1546,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Cy Fair Tire,1865,,,,,,,,,,
1,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,,,,,,,,,,
1,Bridgestone Americas LLC,210,Heartland Tire Group,473,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,Dorsey Tire,354,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Best One,73,,,,,,,,,,
1,Bridgestone Americas LLC,210,Dorsey Tire,354,,,,,,,,,,
2,TravelCenters Of America Inc,1187,B Mac Auto & Glass,2183,,,,,,,,,,
2,Direct ChassisLink Inc,1112,P & B Intermodal Services LLC,694,,,,,,,,,,
1,Bridgestone Americas LLC,210,Best One,73,Eagle Teleservices,1117,,,,,,,,
1,Bridgestone Americas LLC,210,Atlanta Commercial Tire,138,Eagle Teleservices,1117,,,,,,,,
2,Direct ChassisLink Inc,1112,Union Maintenance Applications,1189,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Dark Horse Services,1106,,,,,,,,,,
1,Bridgestone Americas LLC,210,Parrish Tire Co,708,Bridgestone Americas LLC,210,,,,,,,,
1,Bridgestone Americas LLC,210,McCarthy Tire Service,613,,,,,,,,,,
1,Bridgestone Americas LLC,210,Rocky Mtn Mobile Truck Service Inc,793,Bridgestone Americas LLC,210,,,,,,,,
1,Direct ChassisLink Inc,1112,Southern Tire Mart LLC,865,,,,,,,,,,
1,TravelCenters Of America Inc,1187,United Engines LLC,977,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Integrated),1312,,,,,,,,,,
1,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730,,,,,,,,,,
1,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,
1,RapidLink Repairs,1986,McCarthy Tire Service,613,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
1,Direct ChassisLink Inc,1112,McCarthy Tire Service,613,,,,,,,,,,
1,Bridgestone Americas LLC,210,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,
1,Direct ChassisLink Inc,1112,Lawrence Trailer Service Inc,1146,,,,,,,,,,
1,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730,,,,,,,,,,
1,Bridgestone Americas LLC,210,Pomps Tire Service Inc,68,,,,,,,,,,
1,Direct ChassisLink Inc,1112,OTR Fleet Service,1159,,,,,,,,,,
1,TravelCenters Of America Inc,1187,TA Shops (Non Integrated),1281,,,,,,,,,,
1,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Eagle Teleservices,1117,,,,,,,,
1,Direct ChassisLink Inc,1112,Bridgestone Americas LLC,210,,,,,,,,,,
1,TravelCenters Of America Inc,1187,C & J Roadside Service,2226,,,,,,,,,,
1,Bridgestone Americas LLC,210,TA Shops (Non Integrated),1281,,,,,,,,,,
18,Commercial Tire Services Inc,285,Eagle Teleservices,1117,,,,,,,,,,
127,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,,,
12,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,,,
16,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,,,
380,Boulevard Tire Center,199,Eagle Teleservices,1117,,,,,,,,,,
7,Atlanta Commercial Tire,138,Eagle Teleservices,1117,,,,,,,,,,
258,Bob Sumerel Tire Co,189,Eagle Teleservices,1117,,,,,,,,,,
2,Incremental Tenants,1203,Bridgestone Americas LLC,210,,,,,,,,,,
2,Barnwell House Tires,1776,Bridgestone Americas LLC,210,,,,,,,,,,
3,McGriff Tire Co Inc,617,Eagle Teleservices,1117,,,,,,,,,,
39,Commercial Tire,1102,Bridgestone Americas LLC,210,,,,,,,,,,
119,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,,,
117,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,,,,,,,,,,
1,Bob Sumerel Tire Co,189,Eagle Teleservices,1117,,,,,,,,,,
8,Bob Sumerel Tire Co,189,Eagle Teleservices,1117,,,,,,,,,,
1,Commercial Tire,1102,Bridgestone Americas LLC,210,,,,,,,,,,
1,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,,,,,,,,,,
4,Best One,73,Eagle Teleservices,1117,,,,,,,,,,
39,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,,,,,,,,,,
