event_count,customer,customer_id,customer_1,customer_1_id,customer_2,customer_2_id,customer_3,customer_3_id,customer_4,customer_4_id,customer_5,customer_5_id,customer_6,customer_6_id
1,Bridgestone Americas LLC,210,Incremental Tenants,1203,Bridgestone Americas LLC,210,Star Leasing Co LLC,876,,,,,,
1,Kramers Equipment Services LLC,1546,Direct ChassisLink Inc,1112,ContainerPort Group,1195,,,,,,,,
2,McCarthy Tire Service,613,Piedmont Truck Tires Inc,730,Bridgestone Americas LLC,210,Ufp Transportation Inc,1945,,,,,,
1,Eagle Teleservices,1117,Bob Sumerel Tire Co,189,Bridgestone Americas LLC,210,Volume Transportation Inc,1008,,,,,,
1,Eagle Teleservices,1117,Best One,73,Bridgestone Americas LLC,210,New Bern Transport Corp,45,,,,,,
1,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,
1,Veteran Road Service LLC,1006,Direct ChassisLink Inc,1112,Marten Transport Ltd,1331,,,,,,,,
1,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,Bridgestone Americas LLC,210,J H O C Inc,522,,,,,,
1,McGriff Tire Co Inc,617,TravelCenters Of America Inc,1187,Miscellaneous NP Tenants,1068,,,,,,,,
1,Foccus Road Service,1539,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,
1,Bridgestone Americas LLC,210,JB Hunt Transport Services Inc,515,,,,,,,,,,
1,Service Tire Truck Center Inc,831,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,
3,Direct ChassisLink Inc,1112,Estes Express Lines,388,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Nicoletti Pneus & Mecanique,1762,Bridgestone Americas LLC,210,Titanium Transportation Group Inc,1571,,,,,,,,
2,TravelCenters Of America Inc,1187,Transportation Services Inc,2123,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Infinity Intermodal,1136,,,,,,,,,,
2,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,,,
2,Bridgestone Americas LLC,210,DS Services Of America Inc,71,,,,,,,,,,
1,Bridgestone Americas LLC,210,J H O C Inc,522,,,,,,,,,,
2,Bridgestone Americas LLC,210,Performance Food Group Co,721,,,,,,,,,,
3,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,,,
4,TravelCenters Of America Inc,1187,West Side Transport Inc,1035,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Amerit Fleet Solutions Inc,114,,,,,,,,,,
1,Bridgestone Americas LLC,210,JB Hunt Transport Services Inc,515,,,,,,,,,,
1,Weldon Tire,1559,Bridgestone Americas LLC,210,Bulk Transport Co East Inc,1854,,,,,,,,
5,TravelCenters Of America Inc,1187,FLEETROCK LLC,2086,,,,,,,,,,
3,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Incremental Tenants,1203,Bridgestone Americas LLC,210,Biagi Bros Inc,174,,,,,,,,
5,Bridgestone Americas LLC,210,Linde Plc,36,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Bennett Motor Express,167,,,,,,,,,,
3,Rocky Mtn Mobile Truck Service Inc,793,Bridgestone Americas LLC,210,Direct ChassisLink Inc,1112,,,,,,,,
1,Bridgestone Americas LLC,210,WEL Companies,1553,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Basin Transportation LLC,2128,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Landstar Ranger,564,,,,,,,,,,
1,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,Bulkmatic Transport Co,221,,,,,,,,
1,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,Linde Plc,36,,,,,,,,
1,Direct ChassisLink Inc,1112,New Prime Inc,662,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Sunburst Truck Lines Inc,1397,,,,,,,,,,
2,Incremental Tenants,1203,Bridgestone Americas LLC,210,DS Services Of America Inc,71,,,,,,,,
1,Direct ChassisLink Inc,1112,Chicago Intermodal Transportation Inc,1866,,,,,,,,,,
1,Best One,73,Direct ChassisLink Inc,1112,C & K Trucking,226,,,,,,,,
2,Bridgestone Americas LLC,210,USA Truck Inc,989,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,,,
2,Bridgestone Americas LLC,210,Bulkmatic Transport Co,221,,,,,,,,,,
1,Bridgestone Americas LLC,210,Transwood Inc,957,,,,,,,,,,
2,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Bridgestone Americas LLC,210,Clean Harbors Inc,274,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Best One,73,Bridgestone Americas LLC,210,Northwest Concrete Products,673,,,,,,,,
1,Bridgestone Americas LLC,210,Commercial Metals Co,1283,,,,,,,,,,
1,TravelCenters Of America Inc,1187,May Trucking Co,610,,,,,,,,,,
2,Incremental Tenants,1203,Bridgestone Americas LLC,210,Volume Transportation Inc,1008,,,,,,,,
1,Bridgestone Americas LLC,210,WM Intellectual Property Holdings LLC,31,,,,,,,,,,
1,Direct ChassisLink Inc,1112,R L Carriers Inc,784,,,,,,,,,,
1,Bridgestone Americas LLC,210,F2F Transport LLC,393,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,RapidLink Repairs,1986,Direct ChassisLink Inc,1112,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,,,
1,RapidLink Repairs,1986,Riverside Logistics Inc,782,,,,,,,,,,
2,TravelCenters Of America Inc,1187,Magnum Ltd,595,,,,,,,,,,
1,Incremental Tenants,1203,Bridgestone Americas LLC,210,Republic Services Inc,32,,,,,,,,
1,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210,RXO,1174,,,,,,,,
1,McCarthy Tire Service,613,Airgas Inc,92,,,,,,,,,,
1,RapidLink Repairs,1986,Central States Trucking Co,1375,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Bennett Motor Express,167,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Bennett Motor Express,167,,,,,,,,,,
1,Incremental Tenants,1203,Bridgestone Americas LLC,210,Titanium Transportation Group Inc,1571,,,,,,,,
1,Bridgestone Americas LLC,210,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,
1,Bob Sumerel Tire Co,189,Bridgestone Americas LLC,210,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Petes Tire Barn Inc,724,Bridgestone Americas LLC,210,Incremental Tenants,1203,,,,,,,,
1,Bridgestone Americas LLC,210,J & M Tank Lines,506,,,,,,,,,,
1,Boulevard Tire Center,199,Bridgestone Americas LLC,210,USA Truck Inc,989,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Bridgestone Americas LLC,210,The Sygma Network Inc,899,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Knight Transportation,553,,,,,,,,,,
1,Direct ChassisLink Inc,1112,FedEx Freight Inc,396,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Basin Transportation LLC,2128,,,,,,,,,,
1,Direct ChassisLink Inc,1112,CR England Inc,309,,,,,,,,,,
1,Piedmont Truck Tires Inc,730,Direct ChassisLink Inc,1112,,,,,,,,,,
1,Direct ChassisLink Inc,1112,C & K Trucking,226,,,,,,,,,,
1,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,Tip Fleet Services Canada Ltd,935,,,,,,,,
1,Heartland Tire Group,473,Bridgestone Americas LLC,210,System TWT Transportation LLC,902,,,,,,,,
1,TravelCenters Of America Inc,1187,Central Transport,2169,,,,,,,,,,
1,Bridgestone Americas LLC,210,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Florida East Coast Railway,1124,,,,,,,,,,
1,Parrish Tire Co,708,Bridgestone Americas LLC,210,The Sherwin Williams Co,927,,,,,,,,
1,TravelCenters Of America Inc,1187,Decker Truck Line Inc,338,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Maverick Transportation,607,,,,,,,,,,
1,Bridgestone Americas LLC,210,White Oak Transportation Inc,1552,,,,,,,,,,
1,Loves Travel Stops & Country Stores Inc,39,Direct ChassisLink Inc,1112,FedEx Freight Inc,396,,,,,,,,
1,Boss Truck Shop Inc,198,Bridgestone Americas LLC,210,Transwood Inc,957,,,,,,,,
1,TravelCenters Of America Inc,1187,Expediter Services LLC,2314,,,,,,,,,,
1,Peoria Tire & Vulcanizing Co,1566,Bridgestone Americas LLC,210,Erb Transport Ltd,382,,,,,,,,
1,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,Clean Harbors Inc,274,,,,,,,,
1,Pomps Tire Service Inc,68,Christensen Inc,1634,,,,,,,,,,
2,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,Woodruff Enterprises Inc,1567,,,,,,
1,Bridgestone Americas LLC,210,Commercial Tire Services Inc,285,Direct ChassisLink Inc,1112,Infinity Intermodal,1136,,,,,,
1,Eagle Teleservices,1117,Atlanta Commercial Tire,138,Bridgestone Americas LLC,210,Ozark Automotive Distributors Inc,693,,,,,,
2,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,Groendyke Transport Inc,454,,,,,,,,
1,Statewide Towing,1927,Direct ChassisLink Inc,1112,,,,,,,,,,
1,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,Jones Motor Group,2096,,,,,,,,
1,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,Blanchard Machinery Co,181,,,,,,,,
3,Precision Diesel,1877,Direct ChassisLink Inc,1112,STG Logistics,884,,,,,,,,
1,Complete Transport Refrigeration,1949,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,
1,Atlanta Commercial Tire,138,Bridgestone Americas LLC,210,Performance Food Group Co,721,,,,,,,,
2,TA Shops (Non Integrated),1281,Bridgestone Americas LLC,210,Stewart Transport,2116,,,,,,,,
1,Pomps Tire Service Inc,68,GP Transco,1555,,,,,,,,,,
2,Union Maintenance Applications,1189,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,
1,Custom Bandag,324,Bridgestone Americas LLC,210,Greenbush Logistics Inc,452,,,,,,,,
1,Pomps Tire Service Inc,68,Bridgestone Americas LLC,210,Pohl Transportation Inc,1570,,,,,,,,
1,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,Rosenbauer Motors LLC,2325,,,,,,,,
1,Wise Carriers,1193,Direct ChassisLink Inc,1112,Dassler Domestic Logistics Inc,1108,,,,,,,,
1,Fast Fleet Road Service,395,TravelCenters Of America Inc,1187,Bennett Motor Express,167,,,,,,,,
1,McCarthy Tire Service,613,Bridgestone Americas LLC,210,10 Roads Express,2043,,,,,,,,
2,Eagle Teleservices,1117,S & S Tire,1677,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,
1,Dan Callaghan Enterprises Inc,237,Direct ChassisLink Inc,1112,Chicago Intermodal Transportation Inc,1866,,,,,,,,
3,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,CR England Inc,309,,,,,,,,
1,TA Shops (Non Integrated),1281,Bridgestone Americas LLC,210,Steelman Transportation Inc,878,,,,,,,,
1,Dorsey Tire,354,Bridgestone Americas LLC,210,Brite Logistics Inc,211,,,,,,,,
1,On Site Mobile Repair LLC,2002,Direct ChassisLink Inc,1112,R L Carriers Inc,784,,,,,,,,
1,Best One,73,Bridgestone Americas LLC,210,Tip Fleet Services Canada Ltd,935,,,,,,,,
1,Bridgestone Americas LLC,210,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,Wheeler Trucking Inc,2309,,,,,,
2,Boulevard Tire Center,199,Action Resources Inc,85,,,,,,,,,,
1,Parkhouse Tire Inc,707,FLEETROCK LLC,2086,,,,,,,,,,
1,OMV Services,1238,Direct ChassisLink Inc,1112,New Prime Inc,662,,,,,,,,
3,Mikes Mobile Truck Repair,2286,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,
1,Eagle Teleservices,1117,Commercial Tire Services Inc,285,Bridgestone Americas LLC,210,Ashley Distribution,135,,,,,,
1,Southern Tire Mart LLC,865,Bridgestone Americas LLC,210,National Express LLC,46,,,,,,,,
2,Bridgestone Americas LLC,210,Truck Tire Center (Knoxville),1560,Bridgestone Americas LLC,210,DS Services Of America Inc,71,,,,,,
2,CNS Mobile Truck & Trailer Repair,1917,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,
1,Pacific Mobile Maintenance,2013,Direct ChassisLink Inc,1112,Estes Express Lines,388,,,,,,,,
3,TA Shops (Integrated),1312,TravelCenters Of America Inc,1187,ADM Trucking Inc,86,,,,,,,,
1,A & J Truck & Auto Service,1497,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,
2,Southern Tire Mart LLC,865,Bridgestone Americas LLC,210,Pohl Transportation Inc,1570,,,,,,,,
1,Burnside Tire And Service,1092,Direct ChassisLink Inc,1112,Incremental Tenants,1203,,,,,,,,
4,Pomps Tire Service Inc,68,Bridgestone Americas LLC,210,The Kroger Co,921,,,,,,,,
1,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Bridgestone Americas LLC,210,TransX,2322,,,,,,,,,,
1,Direct ChassisLink Inc,1112,DrayNow Inc,1333,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Bridgestone Americas LLC,210,Decker Truck Line Inc,338,,,,,,,,,,
1,RapidLink Repairs,1986,Redbird Carriers,1485,,,,,,,,,,
1,Loves Travel Stops & Country Stores Inc,39,Bridgestone Americas LLC,210,Sierra Transportation Inc,842,,,,,,,,
1,Best One,73,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,
1,Direct ChassisLink Inc,1112,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Amazon Logistics Inc,1081,,,,,,,,,,
1,Bridgestone Americas LLC,210,Star Leasing Co LLC,876,,,,,,,,,,
1,Bridgestone Americas LLC,210,Commercial Metals Co,1283,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,,,
1,RapidLink Repairs,1986,C & K Trucking,226,,,,,,,,,,
1,TravelCenters Of America Inc,1187,Bennett Motor Express,167,,,,,,,,,,
1,Bridgestone Americas LLC,210,Anderson Trucking Service Inc,115,,,,,,,,,,
1,Bob Sumerel Tire Co,189,Bridgestone Americas LLC,210,Clean Harbors Inc,274,,,,,,,,
33,Direct ChassisLink Inc,1112,Amazon Logistics Inc,1081,,,,,,,,,,
8,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,,,
320,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,,,
258,Bridgestone Americas LLC,210,Amazon Logistics Inc,1081,,,,,,,,,,
381,Bridgestone Americas LLC,210,Amazon Logistics Inc,1081,,,,,,,,,,
5,Bridgestone Americas LLC,210,Ashley Distribution,135,,,,,,,,,,
119,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,,,
24,Bridgestone Americas LLC,210,Incremental Tenants,1203,,,,,,,,,,
73,Bridgestone Americas LLC,210,XPO Inc,1059,,,,,,,,,,
39,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,,,
1,Bridgestone Americas LLC,210,Titanium Transportation Group Inc,1571,,,,,,,,,,
23,Bridgestone Americas LLC,210,Decker Truck Line Inc,338,,,,,,,,,,
80,Bridgestone Americas LLC,210,JB Hunt Transport Services Inc,515,,,,,,,,,,
1,Direct ChassisLink Inc,1112,Hub Group Inc,1133,,,,,,,,,,
31,Bridgestone Americas LLC,210,Miscellaneous NP Tenants,1068,,,,,,,,,,
